	Joy	Sadness	Neutral	Disgust	Anger	Surprise	Fear
about now	-0.999777709363	0.535522399829	-0.603399115537	-0.0783368668086	0.784798132061	0.205193516268	-0.759580621168
about our	-0.378418468144	0.158824542833	0.936532926174	-0.176739171189	-0.517226905769	-0.637250392867	0.627537314549
about people	-0.411117563068	0.074520766955	0.334388048648	0.518728301524	-0.528631714561	1.65190803017	-0.211997994843
about someone	0.00221073217019	0.428958714881	-0.318085618818	-0.601546347944	-0.396815941848	0.886639654428	0.556105124184
about something	-0.810103144257	-0.636165914307	-0.443458247781	-1.27981393291	1.4060995734	-0.638622756483	0.739908199592
about that	-0.30320028928	-0.749718514723	0.889271030585	0.133643538746	-0.255455144507	-0.0058943144542	0.849984280001
about the	-0.420985527508	0.30436813849	0.521228673768	-0.20414896159	-0.298034862804	0.488297862022	-0.0412965305434
about their	-0.738352896274	0.464852602787	0.33924300023	-0.0628960316862	0.819885793039	-0.165992485047	-1.15190024086
about them	0.154046532587	0.220690522016	-0.916150808565	-0.704490873563	0.235511296801	0.245148299342	0.266986149465
about this	-0.390502310206	0.00961642939003	0.576473382084	-0.929113573895	0.153764360455	0.311414651832	0.744837190302
about time	0.372899552814	-1.03358949239	0.587240040825	0.56275649689	0.688147567401	0.417450247646	-0.613054652923
about to	-0.290740864036	-1.82887198903	-0.765413538517	-2.21262369135	0.498688767554	-2.36117148294	3.53087507874
about to be	0.440528701937	0.737394486271	0.218589882801	0.403651634984	-0.0712193393255	-0.269409802812	-0.357950966819
about to get	0.715299898107	-0.704668658962	-0.601369058214	-0.0758138916345	-1.09938238686	-0.319284040121	1.20153152739
about to go	0.282154725736	-0.534205548131	0.553354641971	-0.332000644097	0.123356047475	-0.087196297261	-0.292701953905
about user	0.984756162895	0.387732860655	-0.329699949569	-0.0782622793117	-0.435380319736	0.00816818360817	-0.267084704212
about what	1.03232288431	-0.0608236959062	-0.532228025248	-0.49687526771	0.952326925015	-0.923932450346	-0.130416368661
about you	0.995641327217	0.489121712606	-1.14821747545	-0.523637300575	0.185695945174	0.264278704185	-0.971703871819
about your	-0.419275954717	0.118219838164	0.163912998351	0.216251309939	0.753184429397	-0.0771171770245	0.0107591293227
above	1.20651242222	-0.403800227001	-0.834499212198	-0.672832665739	-0.282021909686	-0.267965030959	0.514868753202
abraham	1.61543035997	-1.66972627455	1.7592091402	-1.1168449073	-1.35167238186	-1.27320232853	-0.90047899369
abraham lincoln	1.23885799538	-1.44773174094	1.44783059138	-1.72098118452	-1.75427230802	-0.725373018691	-1.6342921729
abroad	-0.0398501614479	0.52229206641	0.158989681021	0.115370223732	-0.487793526696	0.0617747684652	0.374930038061
abs	0.703202049844	0.503226860636	0.187772986691	1.18978294114	-1.14124102862	-0.81592380975	-0.607159595122
absence	0.473112003952	0.964637079065	-0.481614138371	-0.7763906661	-0.538309142311	-0.749934553189	-0.223235521342
absolute	-0.943519726327	-0.830419520139	-2.71430550859	1.4456929894	0.39171633009	1.68606791159	-0.991202271009
absolutely	-0.676839682749	-0.657484115695	-2.89272429197	0.689322859904	0.590318323547	1.32245397783	-0.47009507834
absolutely hate	-1.2789316355	-0.578109191582	-0.127489333629	-0.124759424241	0.902094347844	0.178922481661	0.534782489186
absolutely love	1.35973705171	-0.664337103186	0.392260595639	-0.992771565051	0.595479995252	-0.769803876984	0.336305216001
absolutely no	-1.22143235487	-0.12212308464	-0.830691179075	1.00017134247	0.322917172883	-0.546000321823	1.26583509857
absolutely nothing	-0.413682569536	1.20484184867	-0.684683546779	-0.0631598744097	0.552889415607	-0.330696850836	-0.852810979462
abt	-0.366552767641	0.995258412183	0.509413700374	0.197069686275	-0.340512143696	0.0956715286245	-0.369019216348
abundance	3.55969599666	-1.17413767367	-1.37497832664	-1.00765294198	-0.963515408855	-1.08785163357	-1.63991054932
abuse	-1.78318478108	0.517593971728	-2.60704572892	2.7327625138	-1.63806519755	0.151557626859	-0.668225703122
abused	-1.60329777946	0.962659573686	-2.07851963296	1.86507442248	-1.82409018219	0.249133837121	-1.15030900906
ac	1.69658395979	-1.41325064112	1.08664423846	0.111600387597	-0.397640825673	-0.784190611979	-0.381769903226
academy	-0.463720947849	0.477914970048	2.10642913615	-0.888071426743	-0.652015526918	0.0195079649967	-0.484947060569
acc	-0.300985988994	0.604259837091	1.35425124712	-0.668176069212	0.169191505422	0.0772853402998	-0.632639483342
accent	0.0184399014606	-1.01503630744	0.734756787475	-0.0872977494454	1.4949349839	0.65726734171	-0.845635454694
accept	0.983443538583	0.468228894948	-0.536785716392	-1.14966372	0.0791986881237	-0.678767630741	0.163583927671
acceptable	-2.08116504537	-1.03897764784	-1.14499020803	2.63397545544	0.149073731983	-0.624323747832	-1.85097409622
acceptance	1.84543045485	0.62664932923	-1.82716199413	-0.803221140019	-2.27179671684	-1.03257788651	0.393347225093
accepted	1.88382557768	0.301024107059	-1.77252474245	-0.775550261884	-1.81445088667	-0.408430749232	0.879012451699
accepting	1.24626692764	0.475975020624	-0.983049022349	0.4524254047	-0.519073031692	-0.575562021763	-0.413039985835
access	-1.52139798686	-1.21869357368	1.10292808384	-1.53931082545	1.99200237575	0.104654388142	-0.395958533349
access to	0.138020815531	0.243703080662	1.14062951795	0.170467465432	-0.674086917413	-0.306740975706	0.960504493931
accident	-0.458637944494	1.45154371077	-1.31323017084	-1.02769486129	-0.399128925746	0.645663607131	1.18875153119
accidentally	-0.0557025521699	1.14254535569	-2.17700312229	1.2016390196	-0.805218028412	-0.665034898822	0.553310698087
accomplished	1.93609001613	-0.224318023746	-0.790170808799	-0.666345439977	0.0928281348832	0.487998390824	-2.30534839788
according	-0.83990918763	-0.100044927977	0.957105995717	0.271044777095	-0.230784806719	0.962481924329	0.25053416601
according to	-0.226874133685	-0.519483656823	0.594245092843	0.248885231424	-0.205036276322	0.968135577869	0.311816583463
account	-0.839249060496	0.279785207819	1.10944017048	-0.935357654254	1.25165544641	-0.00778390810516	-1.06907768288
account and	-1.24247648023	0.497938788636	0.276461830668	0.357337674274	0.570302325597	-0.0603880528093	-0.368322113634
accounting	0.395424017258	-0.595680684005	-0.128584979619	-0.216757111985	0.819216950376	0.0548063727222	0.295479343094
accounts	-1.13150660893	0.400995149309	0.202235088023	-0.578407084167	1.48758409006	-0.827784373741	-0.166757880446
accurate	-0.739163296137	-0.163855029651	-0.717991006841	-0.869760484742	0.228593411019	0.295902133309	2.45203314763
accused	-1.79478672545	0.129132339247	-0.659731047689	1.68767046319	0.310906858638	0.0942146717311	-0.216120495892
accused of	-1.20363687651	1.10453794069	0.0299033149473	0.10612218762	0.326920777583	0.0365515258359	0.0619032623527
ace	0.630501882831	0.0960746323008	0.55139612272	0.0880231214018	-0.547048374286	-0.692943278367	0.474830371033
ache	0.0946513226912	0.228149674022	-0.55744192372	0.954592652863	-0.0332322934885	-0.327524721375	-0.876452987581
achieve	3.12122208822	-0.76686073771	-0.747609604563	-1.29101935159	-0.845442908006	-0.877551925338	-1.50373558605
achieved	2.34455960444	0.405296035651	-0.47925306458	-1.63641546171	-0.891632947355	0.0321099463455	-1.53595686636
achievement	1.31199850018	0.328739472587	0.718570583911	-0.723706421229	-1.14940655683	-0.431848045072	-0.641773060569
acknowledge	0.155884302669	1.24200666597	-1.77287018748	-0.325703561666	0.31274252462	-0.988820083174	-0.380809592985
across	0.457374968199	-0.713969125846	-0.567300668771	0.829575508835	-0.23109053905	0.550551572207	0.519221516309
across the	-0.149093617041	1.35786821464	0.00503795970261	-0.991800514536	0.786356038848	-1.11034734525	-0.19200811061
act	-0.256881404803	-0.256940180122	0.613434605363	-0.27885495489	0.691323527018	-0.283156701354	-0.11375241007
act like	-2.08226190598	-0.0441123499639	-1.63791777964	-0.393471995482	2.28874416501	-0.662788540243	-1.50005988333
act of	0.770890947117	-0.290454008736	0.69434438135	0.227749483239	-1.89262027321	0.17916491008	0.395088823502
acting	-0.532463137741	0.327607082749	-0.523886469228	-0.630885061863	1.38551692336	0.38587548964	-0.428422146899
acting like	-2.70809418721	-0.918713356249	-0.884411597265	0.246107725357	1.85057823535	-0.356862899579	-0.722366009691
action	0.369416823927	-0.316302092317	1.50048697523	-0.372195530329	-0.503705331782	-0.238829672517	-0.362108577611
actions	0.497751579187	0.445290310683	-1.35703771062	0.26858798022	0.454556579669	-1.29814669376	-1.3314706504
active	0.253838168489	0.230776595858	1.04569575252	-1.93772489804	-0.00956454473082	-0.0705393612632	0.714827497827
activities	-0.349315786978	0.198447346039	1.29172525374	-0.0756966769592	-0.113336551521	-0.489136568383	0.596314486145
activity	-1.15466798135	-0.244372273588	1.87530809598	-0.0231849368821	0.337758612723	-0.535646998329	0.093983844871
actor	0.24509601589	0.188180401369	1.1283694289	-1.68617491126	0.533936751768	0.431297043459	-1.48586411683
actors	0.366560549736	0.771685859411	0.141226180422	-0.509956224018	-0.0700109490368	0.428054203088	-0.553489621641
actress	0.200668974699	-0.131459311265	1.18143861851	-0.0531720525982	-0.33012974461	0.223082626035	-1.10454691359
acts	0.113800639044	-0.726516844156	-0.139084830126	0.0594729453131	1.71554524235	-0.913997740144	-0.573498013947
actual	-1.58253762647	0.781774383668	-1.17845057009	0.0953370881649	-0.063947650175	1.55797711822	0.688504087972
actually	-2.04532401484	-0.175198909872	-2.36010510946	-0.254593139873	-0.444521702013	4.90302489706	-0.251825769974
actually get	0.550677734087	0.875707993564	-0.173584454009	-0.550859235004	0.470299904442	-0.258856128308	-0.236378946634
actually have	0.170232036695	0.803082257615	-0.86551682176	-0.138797360165	0.0388547233642	0.251966888618	0.147897393238
acura	-4.48954838744	-3.34657577628	9.70618452546	-3.2612366571	-3.34650180947	-2.00617462463	-3.38780286561
acura mdx	-1.16777866492	-0.963586447787	1.73757244075	-0.850533862274	-0.955090511067	-0.774974703317	-0.909126544529
ad	-2.51754428226	-1.73531231986	4.31424576731	-0.948782532113	0.976315142452	-2.08725097008	-1.98681772615
ad for	-1.2718656737	-0.108027573351	0.517060943759	1.22701325334	-0.778585139075	-0.238536893893	0.328897332203
ad url	-0.697999687515	-1.43785967685	2.01685817847	-1.31738769568	-1.58603794407	-0.576795230873	-0.800663966692
adam	-0.833952799615	0.293456432356	2.57625581166	0.359348967674	-1.35115860797	0.852382675303	-1.54134531667
adams	-0.277923688405	-0.751781289653	2.5281821038	0.377661272749	-1.5156873488	0.19450721809	-0.796812195022
add	-0.286010215329	-1.14237981655	1.11227161454	-0.738935623323	0.930726260612	-0.780561053449	0.609761256382
add music	-3.25984717672	-1.68434518095	-2.51686467949	-0.913105017904	-1.75258751213	-1.16525640828	4.94124960078
add music to	-2.9332332295	-1.40176403937	-2.41040727025	-1.04756760296	-1.98181065151	-1.07342936099	4.81440927615
add to	0.575309940673	0.209975417438	0.555771972158	0.156929458003	-0.444580895163	0.370015068356	-0.398203015643
added	0.814089641249	-1.05457242311	1.27089929068	-0.547516526518	-0.235525683891	0.0720965249356	0.0473026077931
added to	-0.431121486327	0.251608832849	-0.33388003179	0.528047448699	0.912055289527	-0.479564519989	0.709248130682
added video	-1.12219909611	-0.26724543016	1.25208264774	-0.59423314695	0.11021566073	-0.0569036562706	-0.680378295392
added video to	-1.11073801646	-0.263037559367	1.24173406703	-0.588533991839	0.115472766828	-0.049769855208	-0.678518901878
addicted	0.77813973595	1.40425655963	0.432350844811	-0.202782466313	-1.24507883262	-0.34475684623	-0.406043761149
addicted to	0.716477553289	-0.140641019148	-0.956219675924	0.0364005568127	-0.0262488473722	-0.133289171666	0.516128045476
addiction	0.814744362419	0.948205563085	-0.580499768397	-0.320136495371	-0.868899380231	-0.53873051007	0.72670327156
adding	0.217095384871	-0.815861739955	0.854556634205	0.100445687907	1.20178364035	-1.15749450273	-0.618123643545
address	-1.5935323211	-1.22451987329	1.2454390528	-0.524752095618	1.04179922693	0.886031785943	-0.318454869928
adds	0.725699392534	-1.48837162985	1.05620999973	-0.518703907051	0.959809912518	-0.662843503541	-1.38627219021
adele	-0.00699980635651	2.90684138713	-0.912438637437	-1.75089457928	-1.1760055014	0.628041569449	-1.65428644297
adhd	-1.47542256422	-0.917765993266	-1.30027876444	-0.997714399902	-0.357714513888	-0.181453788634	3.79662565045
adidas	-3.38996389346	-2.49770805665	6.81916477043	-1.53524774682	-2.60941883189	-2.08101524415	-3.0770409862
admin	-1.28465623027	0.400058653716	0.609163200829	0.733123743415	0.512218680552	0.0572328050078	-0.489545541454
admire	2.46943676606	-0.483904517269	-0.912037757581	-0.150421041683	-2.31981129616	0.600758891571	-0.338335837174
admission	-3.45991819723	-0.117165993126	3.766876617	-1.2787937549	-1.26919188881	-1.37259393219	-0.0378479829969
admit	-0.62674887697	0.942374539588	0.122122954852	0.416394097677	-0.757267578162	1.10395832074	-0.1810758959
admitted	-0.874087767206	-0.519708569645	-1.08773956727	1.50197974059	-1.61170490007	1.30632411191	0.981838044605
adoption	1.16600295205	1.38151246413	-0.878432193107	0.0987705273285	-1.12957385672	-0.556964366211	-0.928110537581
adorable	2.74872612548	-0.0108127412835	-0.419193176489	-1.90653499943	-1.98251969655	-0.138779192012	-1.10127115022
adore	3.09870558551	-0.745391119954	1.17620523727	-1.98858685852	-2.29982745817	-1.15241360917	-1.24122951799
ads	-1.09705706547	-2.65562080447	1.41835479036	-0.960666952241	3.49266567282	-2.57221625352	-2.3779022299
adult	-1.5094197586	0.20941588095	0.40984987554	0.268911784966	-0.610515862439	-1.41890741047	2.07319262563
adulthood	1.11986881601	0.363599279596	-0.977832379257	-0.804247790347	-1.98393262651	-1.05774343756	1.23355187792
adults	-0.534801648316	0.18214330745	-0.73384062901	-0.00697784696762	0.678640625563	0.625173094074	0.289590299012
advance	-0.102912914331	-0.95457524875	0.730912192895	0.417620228674	0.365058881522	-0.305273820186	-0.499322415527
advanced	-0.0185826244793	-1.13728210759	1.20712402593	-0.834825203082	-0.0479429962541	0.308839409284	0.435644923402
advantage	-0.815343228797	-0.0255863358222	1.58305748649	-0.014151556205	0.0306814333488	0.46689505202	-0.532083404184
advantage of	0.542332642776	-0.0940785830545	-0.166101430106	0.749565644175	1.00851037543	-0.70096525941	-1.74571424686
adventure	1.57712810983	-1.38657027905	0.439271640926	-1.49291368114	-3.01552582763	0.533529218711	0.463743724768
adventures	0.947407092693	-1.31177875814	-0.0391284396493	-0.627371956779	-1.45585367671	1.27750826257	0.697599892905
advert	-2.96132388667	-1.59273700048	4.33609182983	-1.88688571331	1.49408998685	-0.203144594576	-1.38704891062
advertise	-2.05007298709	-1.27120402709	1.18480294625	0.174851410248	2.18685434146	-1.34975644864	-0.837189142607
advertising	-0.517493844474	-1.46844389196	2.0068201246	-0.0879997760816	1.01896732726	0.1341156579	-1.20196221971
adverts	-2.98741621331	-2.12747298086	1.00655083231	-1.66281963286	3.65898290152	-0.602619505163	-1.01496033423
advice	0.984970013901	-0.486877885553	-0.915271282575	-1.03562848816	0.0332569816179	-0.576610821272	1.61423180752
advise	-1.38067114711	-0.921031839314	0.765301783395	-0.589839682774	1.25206978218	0.528727616399	0.502900231021
advisor	-1.19929360527	-1.9618486647	1.45192662505	-0.595564359005	1.19437375534	0.222656853864	0.355469663255
af	-0.0163624506636	0.318523418284	0.238682688662	-0.0814490384545	0.820755332827	-0.572895932332	-0.795192538736
affect	0.112615058364	0.490825740261	1.00361770293	-1.5593194278	1.14879043357	-0.694512745755	-0.155417365728
affected	-1.95221468857	2.06659297818	1.03900392082	-1.30113770544	-0.0629214285009	0.228609895215	-0.507712309586
afford	-0.296682452492	2.51694723411	0.395210909951	0.310756079655	-1.39412294591	-0.499887335588	-1.49266442798
afford to	-0.469116569141	-1.17468891909	0.0902295332547	-0.371242069693	1.67888524794	0.264102782051	0.277001085866
affordable	-0.830012828146	0.115549915204	2.96693016163	-0.830132652164	-0.821931335924	-0.931959684195	-0.539503638526
afghanistan	-1.73299716008	-0.147593572753	3.16540996561	-0.656713292889	-1.17465804775	-0.985264384018	0.0185250645744
afraid	-3.58643628829	-0.679854897474	-2.07069193799	-1.90035612022	-3.41839638294	-1.69455091505	6.77807444326
afraid of	0.059890138891	-1.86414222934	-0.304377732461	-1.15714321441	-1.81063705416	-0.44270727882	2.10377899345
afraid to	2.10898516476	-0.505909640067	-0.744253028499	-0.313112478158	-0.89328232255	-1.14474750083	0.435873119697
africa	0.974239580615	0.781505094502	-0.75060335148	-0.826385432879	-0.535266193505	0.214857924132	0.381412943369
african	-0.0672379439987	1.56088394774	-0.701499460722	-0.231842328536	-0.0420901922022	1.25769717543	-0.666619781042
after	-0.591352713641	0.588926979632	-0.179847069159	0.74759082818	0.426448673885	0.776589588282	-0.399493313651
after all	0.36828800355	0.692583095027	-0.0539189829538	-1.0618703316	-0.792735406198	1.31567457952	-0.564031624581
after an	0.643086698344	-0.209618176279	0.149844298929	-0.62145990916	0.33185960199	-0.43649232947	0.0342848891901
after being	0.475216385969	0.509409658668	-0.461202610197	1.00550591856	-1.12629716856	0.177650115783	-0.715442239576
after he	-0.698350713905	-0.261448426476	-0.620697920468	0.406100788977	0.644302092354	0.231758073545	0.00589366975262
after it	0.662610439266	-0.255687899954	-0.134426549195	-0.275660252665	0.236661879241	0.0236957848548	0.0233141880832
after long	2.81984467141	-0.628223439569	-0.160413883068	-1.53725256975	-1.0121195109	-0.510239773368	-1.4373921939
after me	1.93861864735	-1.94522573769	-0.687889117338	0.0540848148685	-0.396884211465	-1.43962095608	0.244660230509
